FileName,ImageId,CatagoryID
train_val2019/Birds/319/3bd1712a064253f47b69e103b788cf3c.jpg,193052,319
train_val2019/Birds/319/0eebc35303600aeaefe8b4a0bb0c87c2.jpg,179664,319
train_val2019/Birds/319/92f2433ac454d59ee00edbed05f1230a.jpg,75452,319
train_val2019/Birds/319/75b67458b78e871e585cf364881018b1.jpg,187584,319
train_val2019/Birds/319/321277e15b2de4e4594f70b9af63fa00.jpg,134700,319
train_val2019/Birds/319/4281adc3f9002704e0865d64376fbdab.jpg,227555,319
train_val2019/Birds/319/bd10ab81df595b6e3740054656f9ff3b.jpg,26548,319
train_val2019/Birds/319/91623ae7f1a3e2f216b2c01fe6db1402.jpg,116365,319
train_val2019/Birds/319/65ba865421a8e8e95f5ede4d6a531067.jpg,217234,319
train_val2019/Birds/319/1f5e755d9f6532e4f8e120f255edd7af.jpg,71283,319
train_val2019/Birds/319/46f4b4403ad81d229f447dd4eb69d54e.jpg,159878,319
train_val2019/Birds/319/815e2b87ad7133da255c023313ab1588.jpg,176382,319
train_val2019/Birds/319/ccc9e48af1dc469a374930f5347befe4.jpg,260381,319
train_val2019/Birds/319/7d9895bd3d6efcbc3807277b984b9103.jpg,177758,319
train_val2019/Birds/319/b360c46e89ff9dc1fdca928ec028c6d6.jpg,254393,319
train_val2019/Birds/319/f3e36a7629842461be90ffeb4b9ac71f.jpg,237264,319
train_val2019/Birds/319/3db53d85c31b6665709a1e9196a56852.jpg,251350,319
train_val2019/Birds/319/e6f4cb66e1bb718c687208d2fc944265.jpg,23488,319
train_val2019/Birds/319/de6ead02f54ba39c766ffe86e9d9aa83.jpg,152843,319
train_val2019/Birds/319/4422c7ce4fa414907ceeb430c70a6d3c.jpg,222247,319
train_val2019/Birds/319/06db8f77ad3ce9b2a22a7a7a2ab01968.jpg,82079,319
train_val2019/Birds/319/1d60a31b446d79b2ddcff1851bfe4f3b.jpg,7644,319
train_val2019/Birds/319/c1d5b11750bfce54005740a1d38c56b8.jpg,8262,319
train_val2019/Birds/319/f2c6b36fe7f377a0cbf948e7886aef46.jpg,128051,319
train_val2019/Birds/319/ecc6f72cfa2f06e3f613bb27a06ac474.jpg,259152,319
train_val2019/Birds/319/55d0140e396e55137427e24f8c62b982.jpg,222922,319
train_val2019/Birds/319/78323a528c2f789ba36e9786dcdb8b3f.jpg,112785,319
train_val2019/Birds/319/92b5caeebf162957d806afc59bbbfa88.jpg,187382,319
train_val2019/Birds/319/5e9731e08260e78e259fa9aff99da885.jpg,170658,319
train_val2019/Birds/319/251e23f2e2d89768a6e91964118e6080.jpg,35537,319
train_val2019/Birds/319/3e436eb45baa66a645916f7638f260c0.jpg,144797,319
train_val2019/Birds/319/7c8e0913c3002f0b9f6ee36a8c758246.jpg,89781,319
train_val2019/Birds/319/42d27ffea77702cb5b06f02fb8d455b9.jpg,95714,319
train_val2019/Birds/319/cb2dcfe75b6572823a292cd2440905de.jpg,34353,319
train_val2019/Birds/319/49ca7ff399c77615ea8063ae1dc99e9e.jpg,153034,319
train_val2019/Birds/319/d69b4db9063be16d7115303c7078d522.jpg,170898,319
train_val2019/Birds/319/2bdb56146dfdd6cccfb20e597ee0ddfe.jpg,252383,319
train_val2019/Birds/319/c74328457526cf0372d2b1d02136fe48.jpg,64013,319
