FileName,ImageId,CatagoryID
train_val2019/Insects/89/0e44e7e83f235e4459ab9256cfd84fec.jpg,260724,89
train_val2019/Insects/89/56e12326d1db305f75e94dfec9443c2f.jpg,84276,89
train_val2019/Insects/89/54b67dcb6ab4fe761f328ad05da59d04.jpg,91383,89
train_val2019/Insects/89/59ea26877dd205d6aa5c6d43ceea0410.jpg,56588,89
train_val2019/Insects/89/d315b17cf31cd5bafae7825c656c8ac4.jpg,193273,89
train_val2019/Insects/89/d1ca09312c825c9b74164ce82173f73e.jpg,159634,89
train_val2019/Insects/89/f02c42546735e9dc2de048ab988a7865.jpg,144414,89
train_val2019/Insects/89/a15a251b0fa6d881a4e494bd6a0799a4.jpg,144463,89
train_val2019/Insects/89/41a0c31eac8d56739354c8fdf1044b59.jpg,239636,89
train_val2019/Insects/89/02e751d05a42b69172dbc3ae0cc5a299.jpg,115000,89
train_val2019/Insects/89/7058ef2b641311df75713067936462c1.jpg,102513,89
train_val2019/Insects/89/1584d9dd6943889dad37f25a09a2ff14.jpg,98740,89
train_val2019/Insects/89/0aa18903dd0147ba59b33ac01b4f755c.jpg,1210,89
train_val2019/Insects/89/aafb42165c77b02a9f81d2a7245cc9d3.jpg,71658,89
train_val2019/Insects/89/a023debb8682a885a567ef3ed7c45bd7.jpg,256491,89
train_val2019/Insects/89/823a3ce0208c6f356f67649aa725adec.jpg,154864,89
train_val2019/Insects/89/885a3afe2b2fc8d1028baae11be39802.jpg,3646,89
train_val2019/Insects/89/ae52af840106da376f0e16b61f865c43.jpg,50076,89
train_val2019/Insects/89/f25872fbe0ada5562d410df1cf3a3437.jpg,174226,89
train_val2019/Insects/89/5f07fa7893064665ecd364f332e61248.jpg,47436,89
train_val2019/Insects/89/6f56d5962ba587ec6245d232a3f67e81.jpg,241278,89
train_val2019/Insects/89/7a121baba8fcfc6bdbd4f85bc8ad38ff.jpg,82211,89
train_val2019/Insects/89/8c2fc50eb0e0389a6de77ff4bd87d55e.jpg,180756,89
train_val2019/Insects/89/ee27eab925bfb98b01a11f2cc196d840.jpg,101179,89
train_val2019/Insects/89/1d790288b4288ffe9c95f1ed5b04e850.jpg,26953,89
train_val2019/Insects/89/390d209d9c27a88b7b1d9183b3c4210e.jpg,230632,89
train_val2019/Insects/89/4b1a50cbffe97095b9589e54cd78165d.jpg,193150,89
train_val2019/Insects/89/50bdb39f76d8542f4560b3c4501932af.jpg,68858,89
train_val2019/Insects/89/be7c33471cd79cfd9ca26ad88e5dd4a4.jpg,131812,89
train_val2019/Insects/89/65c2d36be852e650f8fb7fe1eff7448d.jpg,23127,89
train_val2019/Insects/89/1814e034e3b928e63a616e52e704023d.jpg,84260,89
train_val2019/Insects/89/ef2a486fa1ec01bbd22d287ec1c6547e.jpg,159345,89
train_val2019/Insects/89/f266410ff7bee482e9efb5ce553ca56c.jpg,48375,89
train_val2019/Insects/89/9d0b30753cbc1cf936b78ccec4daa28c.jpg,5203,89
train_val2019/Insects/89/7e3cf830a44c3999c5393f3cdd44be40.jpg,249690,89
train_val2019/Insects/89/bed4f61f2a61ed76e965da43d045c29b.jpg,135036,89
train_val2019/Insects/89/5affecc542a356acb060f7beddce1148.jpg,60317,89
train_val2019/Insects/89/8f8c16e6b96427baf09defe41dc67f09.jpg,142646,89
train_val2019/Insects/89/983210008de52cbb2cf763f89b5f5058.jpg,217217,89
train_val2019/Insects/89/2748525e29da158ae77410069a428b43.jpg,105994,89
train_val2019/Insects/89/775f6bed627f583377b8020565efcef4.jpg,122054,89
train_val2019/Insects/89/3dab7eba3ba3dd7119a91b20399d75f0.jpg,172106,89
train_val2019/Insects/89/5b01235a429dc59ec130766047805ebd.jpg,135020,89
train_val2019/Insects/89/17748641168dda67db15690e1739351c.jpg,172122,89
train_val2019/Insects/89/946577b02996741686b1716fdb8d99dc.jpg,150354,89
train_val2019/Insects/89/0875d689f37acae1d764f1221fa1fb9e.jpg,155480,89
train_val2019/Insects/89/cc5126423c3fe820debb2fc0d5bcb34f.jpg,244230,89
train_val2019/Insects/89/6d423a34c14acccf951c6937356069b7.jpg,101946,89
train_val2019/Insects/89/3a90d0a24c062d5fc190225ac6396dee.jpg,107638,89
train_val2019/Insects/89/4e305539d162d6c73e51172e7af10a45.jpg,174463,89
train_val2019/Insects/89/3ff943b990db5be4fec42b8f407bd53d.jpg,252544,89
train_val2019/Insects/89/300a516e29e84b9ea064b64c0e5f8821.jpg,9939,89
train_val2019/Insects/89/0f3d145b26423130630899869d298029.jpg,18476,89
train_val2019/Insects/89/4a335d7b0d87c97f6abb8af33844970d.jpg,254652,89
train_val2019/Insects/89/d01ed5199949f99607923561a94e500f.jpg,94289,89
train_val2019/Insects/89/08baa8691fd1f86d33ec491ce8aec602.jpg,198196,89
train_val2019/Insects/89/dd0493ebcf7542024801555278889c16.jpg,242940,89
train_val2019/Insects/89/b76c61c8158793e08ca284b4d32344a8.jpg,213233,89
train_val2019/Insects/89/47b679e4c151adb72badfc405858affc.jpg,160265,89
train_val2019/Insects/89/30456a14749e339155e19bc6f96d8efb.jpg,260380,89
train_val2019/Insects/89/a87ae2c4ca138dc4b01e0f6f959632a3.jpg,253703,89
train_val2019/Insects/89/ac30420410b41935552cda942fcdd210.jpg,114541,89
train_val2019/Insects/89/f44222896412df5bb6e777d55b01a00d.jpg,112602,89
train_val2019/Insects/89/12ad0b190b28b02b4f166fdbe68259c0.jpg,122368,89
train_val2019/Insects/89/8eb61caf548d0a9b5839da35c0c4334b.jpg,83006,89
train_val2019/Insects/89/cbbc7c8b12ff9a25748ff490c349268a.jpg,143134,89
train_val2019/Insects/89/9c4e07c21495fe1c26ffde945b436c9d.jpg,117781,89
train_val2019/Insects/89/84647b33b9ded8159d45b6e18d712136.jpg,17858,89
train_val2019/Insects/89/0a843e2aa4c7a5b0367b30bc86e705a9.jpg,219234,89
train_val2019/Insects/89/f8570303d583170b42c5258db4003ecf.jpg,200082,89
train_val2019/Insects/89/6a58316b8774b7625b76f0b6c4987b62.jpg,246626,89
train_val2019/Insects/89/65d69a751e765d319bd917f907444f89.jpg,214803,89
train_val2019/Insects/89/906d1751c1525d69acd4f449e4eaf5e5.jpg,46362,89
train_val2019/Insects/89/a87a22a7b25e83196ddefd41dbcc7e7f.jpg,91950,89
train_val2019/Insects/89/236a4d29f68acc5d9a4d85645dda7fa0.jpg,173563,89
train_val2019/Insects/89/4d7b88c599689842ea41366b14bdd37b.jpg,19000,89
train_val2019/Insects/89/0c6e7dbf5e262331230a5a4ce4b33b8b.jpg,143222,89
train_val2019/Insects/89/43bdc913b1242306c16b39bd7b9dc6fd.jpg,143225,89
train_val2019/Insects/89/e9b60da46d1a89f882c40e0c3492a412.jpg,24192,89
train_val2019/Insects/89/d4b9ff59693b73c5f609c40996a3a31d.jpg,87994,89
train_val2019/Insects/89/e38413aa1bea44635231d2153716d123.jpg,221022,89
train_val2019/Insects/89/6d4bd012ca23542b13c7898daa1ddb27.jpg,160594,89
train_val2019/Insects/89/e48d5878cd4b402326e55e6681f4c571.jpg,57013,89
train_val2019/Insects/89/6f6c400596a65163665af47c05957695.jpg,119021,89
train_val2019/Insects/89/3e69ba9445c338f130819f23f6b1919e.jpg,172906,89
train_val2019/Insects/89/480c3cf62cf4dee7ec02cbd7a8b68dc9.jpg,57649,89
train_val2019/Insects/89/1bb5fb740df554acc3fb7063b451e8fc.jpg,73242,89
train_val2019/Insects/89/255f7a664f5ef331c9aa9a776ca2c594.jpg,198223,89
train_val2019/Insects/89/5c2372b251ef26e48e3ff324717bee32.jpg,84309,89
train_val2019/Insects/89/ba4f691f6f5abaa58d5d0d07a05fbbdd.jpg,28822,89
train_val2019/Insects/89/130934a290fe7dc27a15cfa888928586.jpg,6762,89
train_val2019/Insects/89/8db5d430827c555a386e7871ba6f7df4.jpg,19634,89
train_val2019/Insects/89/8e158378ac594953661a8b64d53de180.jpg,134047,89
train_val2019/Insects/89/3ec557a9407454204f69177d8691dd02.jpg,93860,89
train_val2019/Insects/89/dc67badaf1aa904e833693249128f3e6.jpg,162255,89
train_val2019/Insects/89/7890991d8e1756b28d0f7a816b20a3dd.jpg,119439,89
train_val2019/Insects/89/1d2f131f9ea4dbafd8f81efd4ae7c960.jpg,211038,89
train_val2019/Insects/89/199b0acd69f3649538add375dbe0c7fe.jpg,143798,89
train_val2019/Insects/89/61bd48fcd051e4d0914355d24fda5e2e.jpg,56789,89
train_val2019/Insects/89/af14c4ccaaeb527a5a08862eaae62d55.jpg,82982,89
train_val2019/Insects/89/fc7509b3311d44eb387c7847a48ba2c7.jpg,128873,89
train_val2019/Insects/89/4506867e27da530427701739a2deff8c.jpg,13219,89
train_val2019/Insects/89/65889e91da6d75ba32ad473976f7598c.jpg,188690,89
train_val2019/Insects/89/1abbf938ead0b3dbd794af5b36915175.jpg,60433,89
train_val2019/Insects/89/9fbbf0e4912c0db541de8f17a0c2f17d.jpg,172500,89
train_val2019/Insects/89/d9d5b79d9ec5ad41e755b11c5ddc4b21.jpg,207872,89
train_val2019/Insects/89/b1e95f977d8c160344c6052e96d89adf.jpg,101440,89
train_val2019/Insects/89/191646f78c912e818a9b339b27042ec6.jpg,212853,89
train_val2019/Insects/89/7efbb376d6348ce236832fb9712f8936.jpg,43259,89
train_val2019/Insects/89/38d377b4b08b5ccebb67e79ce7ada0fe.jpg,226386,89
train_val2019/Insects/89/7df3285db765c370da7130438bc39d20.jpg,53611,89
train_val2019/Insects/89/bc8053d4462079cc9205a71543924c8e.jpg,234261,89
train_val2019/Insects/89/750855a6d7f6abb41c862d057de48353.jpg,132149,89
train_val2019/Insects/89/6ae2f7ab9b4f18c8f7f2901c3575787b.jpg,88662,89
train_val2019/Insects/89/daf7370214c67902276feae582da484d.jpg,35919,89
train_val2019/Insects/89/fe39fdf266648f2fbd00575f113c464f.jpg,254400,89
train_val2019/Insects/89/dfd41ab751019dc94c8808fd90ba4407.jpg,151309,89
train_val2019/Insects/89/b4e523e9d25a399f41a9bf61509a38be.jpg,126101,89
train_val2019/Insects/89/190bd2e50616903db8633597937e37e4.jpg,89725,89
train_val2019/Insects/89/35b67a5bac203d4d8e7c5eff37867516.jpg,4201,89
train_val2019/Insects/89/f7f7ea48b084f19d676054aa6d1b7246.jpg,84929,89
train_val2019/Insects/89/dd1ca6d7ca27af8d91d3a84c5144bfe6.jpg,125807,89
train_val2019/Insects/89/28b4300820c48f0c65285198f5ec49f2.jpg,107062,89
train_val2019/Insects/89/6d263a05b2e1133fd6c4f4197726061d.jpg,234219,89
train_val2019/Insects/89/29962d350a46f533e68d655ad1d8e82a.jpg,135134,89
train_val2019/Insects/89/f3e3ff55eb957969097ff3373ff50292.jpg,194282,89
train_val2019/Insects/89/4afd6eea7d3d520eea79d8a23289ae97.jpg,33286,89
train_val2019/Insects/89/a7b807456fbf37a500649f1d5780826b.jpg,23502,89
train_val2019/Insects/89/86772b5a07d0d07103387054d64db870.jpg,58875,89
train_val2019/Insects/89/25373f9dc8114295b9039bd86e559348.jpg,70937,89
train_val2019/Insects/89/91d51c7f659ed220a0887da6dfc3fe90.jpg,115124,89
train_val2019/Insects/89/fb62c07a8cc853f269a3c108e549f6d2.jpg,147005,89
train_val2019/Insects/89/75f3f8d1ca476ea9dd1f83fc9b63267a.jpg,196028,89
train_val2019/Insects/89/43a82d95e023b85d5645eba022946af0.jpg,129669,89
train_val2019/Insects/89/bf53f6683d0b613cf4c20d459a026dcd.jpg,34737,89
train_val2019/Insects/89/4d2c5988938abe4ff2d17769e66067c6.jpg,34782,89
train_val2019/Insects/89/f7412cc8fa23770d0308e1130bcc6f11.jpg,222771,89
train_val2019/Insects/89/8648118e121a6ad4463479b18135522d.jpg,83322,89
train_val2019/Insects/89/8f4b699cbb8982e7d9f5207b1949e11d.jpg,12471,89
train_val2019/Insects/89/8bd3e4fed603a2d7f6e059bed0c808ad.jpg,179608,89
train_val2019/Insects/89/dc402368407ed95b2b3eba98a820ea39.jpg,73595,89
train_val2019/Insects/89/9d2f162d4b283ed9179d78e479cca039.jpg,2081,89
train_val2019/Insects/89/32b3ddd1c6d4c40fbbe5a8db2dca6b94.jpg,213745,89
train_val2019/Insects/89/88956b5c45febc1faf297c69e508af99.jpg,6254,89
train_val2019/Insects/89/fdbc35381d1072fb8ca8f4422e2ab048.jpg,156772,89
train_val2019/Insects/89/1acb997430dc7e49ec4544bf8414b162.jpg,197285,89
train_val2019/Insects/89/a0071b303e9962b8e5581d9ebd443eb2.jpg,180094,89
train_val2019/Insects/89/4c7cb50200c20b1e54796cf352d7d6da.jpg,30483,89
train_val2019/Insects/89/d6904e5416f61e777046a8a735303d9c.jpg,126580,89
train_val2019/Insects/89/ce92ad3882667738a6af788502697c43.jpg,163588,89
train_val2019/Insects/89/65d83649d49a50c817f28c9f658417ae.jpg,226524,89
train_val2019/Insects/89/d3e75931c3deeaadd4493f20ee027c1d.jpg,37421,89
train_val2019/Insects/89/bd30a931e3c33a4e8f30051b15c2a7a2.jpg,249073,89
train_val2019/Insects/89/5ad088389a8a7e0fc903f6be2b0d7bc4.jpg,258469,89
train_val2019/Insects/89/b7b84fbf3fd8c59395e9944e5e65a3c2.jpg,201618,89
train_val2019/Insects/89/865761d59318e8f6ec2d4d769baa2667.jpg,132491,89
train_val2019/Insects/89/2852f7d2053263412c6ba86dc3332c85.jpg,47843,89
train_val2019/Insects/89/3d5598cc0b9f43843ca8e9ea0f99ef2a.jpg,65149,89
