FileName,ImageId,CatagoryID
train_val2019/Insects/118/f12144f5d8b693d5a30d4fb07bf1730d.jpg,259677,118
train_val2019/Insects/118/7a68a978d653dae0c4cf47a4a291e441.jpg,113874,118
train_val2019/Insects/118/c499eb5a785af3ab95bbb924f30c29d1.jpg,155826,118
train_val2019/Insects/118/93e0d08487ebe7b1ef65cd9484e6604e.jpg,67103,118
train_val2019/Insects/118/604b43f82b0b9f3d72869d6c48360918.jpg,74706,118
train_val2019/Insects/118/e3903dd9c8b7fca9a411aa63e361bb95.jpg,200439,118
train_val2019/Insects/118/ca8ed46a7d05fc3699b4170b99b6fd8c.jpg,260081,118
train_val2019/Insects/118/0bbdc700f3291a4546d68e6e957919da.jpg,164918,118
train_val2019/Insects/118/6a8be8405d43ce55fdbc1f7e60adeed0.jpg,96837,118
train_val2019/Insects/118/b97e2d03af64a7170910c286d5120bf6.jpg,110730,118
train_val2019/Insects/118/7cfd98268b9c78929ff04f93330420df.jpg,50399,118
train_val2019/Insects/118/5a76743e37bc183a41454769c68c26f6.jpg,234708,118
train_val2019/Insects/118/c55f893e89a52d5cb888bac829347624.jpg,39575,118
train_val2019/Insects/118/a8d2e22776336fe63d479c1b53eca922.jpg,115269,118
train_val2019/Insects/118/c1275560a7598db67cce17d37cc10b2d.jpg,127008,118
train_val2019/Insects/118/01cb61e1a2e3ab5c4b052212caab0179.jpg,90731,118
train_val2019/Insects/118/36431833a01fe28a60d1d11d843817fa.jpg,243106,118
train_val2019/Insects/118/9955574227fd3412b82a40afaae6c9d8.jpg,178346,118
train_val2019/Insects/118/6ef4fbf5e32f491c8ca7cb90c644eb58.jpg,139595,118
train_val2019/Insects/118/6777c83cddcaf6b92a83373cbbe63889.jpg,149458,118
train_val2019/Insects/118/83d9f07bf247c0b75bc41a8b259eeb65.jpg,254479,118
train_val2019/Insects/118/e945f92de9335e5264cbc6af2195e810.jpg,120488,118
train_val2019/Insects/118/f275868b900677cc9678f2023cf0ad05.jpg,182866,118
train_val2019/Insects/118/b9326a44eedb51916c242dbff0a5e0b3.jpg,151753,118
train_val2019/Insects/118/ef35c7cbab727e256fc3cd497449c6f1.jpg,20819,118
train_val2019/Insects/118/0a70eeb6f9805bed4c3dbd57a487b8cd.jpg,189916,118
train_val2019/Insects/118/4871c58c0d6efbe29ba60299183b4fc8.jpg,25716,118
