FileName,ImageId,CatagoryID
train_val2019/Insects/144/2fd20fa38e8031c12f5905b6c0dd7990.jpg,243763,144
train_val2019/Insects/144/bb02356d4750252366c0056e2224acc4.jpg,146271,144
train_val2019/Insects/144/ce938ca9875cd53dabaf02119e58c953.jpg,90497,144
train_val2019/Insects/144/f2bfd7da16d329ff522b584d7f3bd440.jpg,146278,144
train_val2019/Insects/144/84bc1de27de83611be6d46f2dcb3ff1e.jpg,118721,144
train_val2019/Insects/144/1fd6a7545e0665473f01b7c7cb4bb95b.jpg,118876,144
train_val2019/Insects/144/d5a11bbd32c4a208e1fa0c38ba53f879.jpg,1365,144
train_val2019/Insects/144/c179482171656fcb72e60851dd10b177.jpg,205598,144
train_val2019/Insects/144/bedb6c2e8227f7c6c857a612045add2a.jpg,176928,144
train_val2019/Insects/144/9241094781e6ee424044fd9ecdb07a2d.jpg,139144,144
train_val2019/Insects/144/472408aadf2e6fcf48eba5cc813526df.jpg,80042,144
train_val2019/Insects/144/cc66c444ff45f0f7371c7eee1b680d9e.jpg,104534,144
train_val2019/Insects/144/c363fa3aead026e854e32c42b0a702b7.jpg,39230,144
train_val2019/Insects/144/0b1447486f251df031b706550b45b39f.jpg,119488,144
train_val2019/Insects/144/05954b3445ece35d085d0fb491cb7622.jpg,39254,144
train_val2019/Insects/144/ba5aa82deccee7ef6171adc44485c122.jpg,225623,144
train_val2019/Insects/144/79f0e04b7cc37abd7edb69deb375297a.jpg,149906,144
train_val2019/Insects/144/dcf2a738830b534c5d027a4f832174f7.jpg,179824,144
train_val2019/Insects/144/d93abab390ab902cab92062bc2627d4e.jpg,32989,144
train_val2019/Insects/144/9fd79f736d2d7e8ad82b98bb04159204.jpg,119128,144
train_val2019/Insects/144/c195e5b93ffa6e44dacf12cdb9a4b240.jpg,42298,144
train_val2019/Insects/144/857b60a98c56d9196ced7589f200accd.jpg,205328,144
train_val2019/Insects/144/4b8724319269b8393355a2998f8de76e.jpg,193915,144
train_val2019/Insects/144/35ba074cd3a1f53f51606e2fa25a985e.jpg,22496,144
train_val2019/Insects/144/c5b930a433fd734e2b5fa1f29173333c.jpg,205174,144
train_val2019/Insects/144/9a968980508e4c86a46522a5e4c943df.jpg,193770,144
train_val2019/Insects/144/06ae38a5e68a8a0fb8e086b3e3ba1cb7.jpg,236823,144
train_val2019/Insects/144/27c9bf4b3296f7fa97fb15d32e7a8008.jpg,225596,144
train_val2019/Insects/144/faea394d5e46880933f2a66965c08ec3.jpg,238470,144
train_val2019/Insects/144/eaf39f48ca91e35f9f51ed8eb3b78c70.jpg,117703,144
train_val2019/Insects/144/ff2526caad9711b0fc74c48852dd581d.jpg,224363,144
train_val2019/Insects/144/46bdd0c18c77e382785050e42e9c05fb.jpg,117551,144
train_val2019/Insects/144/86da88d8299a3ff08b2bb1c626e3b322.jpg,149650,144
train_val2019/Insects/144/1d0ddf5b2f2d7fc5b11d191759949460.jpg,230927,144
train_val2019/Insects/144/140cef39516e81099f14f4da617d079e.jpg,18797,144
train_val2019/Insects/144/7f90cad9e7289b5d9f80307e7a5cf102.jpg,134675,144
train_val2019/Insects/144/c7618a766b271333c3c9d2271391dad3.jpg,134728,144
train_val2019/Insects/144/759f82b14cf073989b871276734845c6.jpg,109774,144
train_val2019/Insects/144/b115b42c4b066f5b5b8bf780c05a7583.jpg,109796,144
train_val2019/Insects/144/15cd870f9561e3355d360556460f38cd.jpg,206727,144
train_val2019/Insects/144/53748dcdf2f088cb99f071bf0f4b6caf.jpg,170364,144
train_val2019/Insects/144/ccbc03eceaa523e323a6032967dbd12d.jpg,81325,144
train_val2019/Insects/144/dc3969f62d37b6708012078f5e598967.jpg,249028,144
train_val2019/Insects/144/998a8727790fbd09c2a6c90d9994beed.jpg,146674,144
train_val2019/Insects/144/846df3a7902d2f6df162b59f699f2def.jpg,247291,144
train_val2019/Insects/144/7af587aa64cba8512f6ec233af46b68f.jpg,164645,144
train_val2019/Insects/144/39c2018b9378ea19afcc823e9af9b4c9.jpg,241813,144
train_val2019/Insects/144/7a228558eba5e20a94e69547d3460a55.jpg,264019,144
train_val2019/Insects/144/dc71697fb0ea6fc1cbd80f30f570c874.jpg,231205,144
train_val2019/Insects/144/531393049d2343c692ded55d6babfa05.jpg,218743,144
train_val2019/Insects/144/fc7999a4906af02b1b9dc8d93fd40076.jpg,118474,144
train_val2019/Insects/144/4ab93f24ef72ebb4ce9cbe41532d2551.jpg,184534,144
train_val2019/Insects/144/e38db38fbb0d3dd52d98300c15494639.jpg,4018,144
train_val2019/Insects/144/05486a29dffe90b4db1bf017d764bd12.jpg,153701,144
train_val2019/Insects/144/d8e0f66a802760d2420e653ba3784e7b.jpg,118304,144
train_val2019/Insects/144/4b1a2ca76e7d48fbc1bb232e8152593f.jpg,52023,144
train_val2019/Insects/144/b5e23d3653c639b23b19d4a73df9fc9d.jpg,235992,144
train_val2019/Insects/144/f48173322f7bde8d3f8a229954b3f3e3.jpg,149751,144
train_val2019/Insects/144/8ce0c063ccfb5cae8c09f9c8324d6351.jpg,170587,144
train_val2019/Insects/144/b150450cf1478ac7a340c85b76b235d5.jpg,71808,144
