FileName,ImageId,CatagoryID
train_val2019/Plants/332/422c093e2aaa87d00d238ff15e583c5f.jpg,54026,332
train_val2019/Plants/332/8baeb56c1ad89b899befa48d8c7491ce.jpg,249627,332
train_val2019/Plants/332/b0f17d1be805d9fc9cff038d01eeb265.jpg,51954,332
train_val2019/Plants/332/da4b1583df8d27db73bc2e0db287acd5.jpg,110735,332
train_val2019/Plants/332/55696c0d53814460faed1a24040a7cad.jpg,233483,332
train_val2019/Plants/332/2f91c118ba07cb9273b9a66320c8f6cc.jpg,198548,332
train_val2019/Plants/332/bdd2003a91370cb2b6410df87f3b6a4f.jpg,212105,332
train_val2019/Plants/332/d31a3f63c2918a5079ea2f383e49f59c.jpg,91973,332
train_val2019/Plants/332/a5783a36e4d810cf8ae2cb6e7960fdf8.jpg,245216,332
train_val2019/Plants/332/902be2caaf23ab37b7e2a03692748022.jpg,146966,332
train_val2019/Plants/332/75257da49639ea7a615b63c84e97df23.jpg,3953,332
train_val2019/Plants/332/a6c7afcdbb8a897586e7905514956eab.jpg,67335,332
train_val2019/Plants/332/851158a5d373b7dde6f9ba62cba1f057.jpg,25029,332
train_val2019/Plants/332/eba0fe86eee827add94881ddc8f31813.jpg,9513,332
train_val2019/Plants/332/ee0eb9edc62a427ffe6c1a1d01de098e.jpg,202542,332
train_val2019/Plants/332/0918de30a79321e502636fa6fc59fc3c.jpg,33535,332
train_val2019/Plants/332/81b8cdd1461d309da964bb578d6e8874.jpg,260610,332
train_val2019/Plants/332/03f5add909c7101e3540886248b0c21b.jpg,47126,332
train_val2019/Plants/332/4eba4ca6dccb66a65de78fc0253e7a26.jpg,68476,332
train_val2019/Plants/332/8de5865cf04e0d2a7df5de654006d1da.jpg,141713,332
train_val2019/Plants/332/02852280dd55ba8857d5d5fa10e66655.jpg,65827,332
train_val2019/Plants/332/12d0aa71895a234c13b8df42865671ac.jpg,125133,332
train_val2019/Plants/332/a19846e2302b3bb8efff52c17d4b3678.jpg,222961,332
train_val2019/Plants/332/364fc0d65d0292f6912bc4d93d76ac0c.jpg,123890,332
train_val2019/Plants/332/f9d1a56febed31598970690f86cd655a.jpg,189174,332
train_val2019/Plants/332/8cf0707f668950417b06479404042684.jpg,54538,332
train_val2019/Plants/332/f3b03f4cc3d619e31b7ef25793abf1d8.jpg,87153,332
train_val2019/Plants/332/0d942d0413ab800601d666fbbd067802.jpg,153135,332
train_val2019/Plants/332/4cc2a1e07b75c80076e18f01a25f020e.jpg,153870,332
train_val2019/Plants/332/8e4e006f699f3cdfd80d985b0b0fb33f.jpg,185894,332
train_val2019/Plants/332/faf6980d365c7fb18b5043c08c0ccbd4.jpg,215904,332
train_val2019/Plants/332/4adb900f6ebf527610df01ebd262136a.jpg,255665,332
train_val2019/Plants/332/e214b85a20798a0414548b263164dcb3.jpg,68282,332
train_val2019/Plants/332/f8470948bd00059e35dd1cd8b47f75d8.jpg,178520,332
train_val2019/Plants/332/16824da3a31e3f14741c1ad2507f8882.jpg,1187,332
train_val2019/Plants/332/5221f766a380c5067ad4759a2b5775a0.jpg,17854,332
train_val2019/Plants/332/13fcc98b7d96840c35c0b9c74e704968.jpg,54749,332
train_val2019/Plants/332/691eb1014bf6cd534c4a45a3409239df.jpg,110626,332
train_val2019/Plants/332/89b1b4402ac79197662bd180e9a66896.jpg,88398,332
train_val2019/Plants/332/add7a708979925f96e67b017b9d617f7.jpg,83618,332
train_val2019/Plants/332/4900b0eb45b524395c4228dcc3c4edc0.jpg,35474,332
